name,year,competition_category,winner,url,summary,countries,languages,genre,metascore
Gravity,2013,DIRECTING,TRUE,https://www.metacritic.com/movie/gravity/details,"Dr. Ryan Stone (Sandra Bullock) is a brilliant medical engineer on her first shuttle mission, with veteran astronaut Matt Kowalsky (George Clooney) in command of his last flight before retiring. But on a seemingly routine spacewalk, disaster strikes. The shuttle is destroyed, leaving Stone and Kowalsky completely alone - tethered to nothing but each other and spiraling out into the blackness. The deafening silence tells them they have lost any link to Earth - and any chance for rescue. As fear turns to panic, every gulp of air eats away at what little oxygen is left. But the only way home may be to go further out into the terrifying expanse of space.","['USA', 'UK']","['English', 'Spanish', 'Greenlandic']","['Sci-Fi', 'Drama', 'Mystery', 'Thriller']",96
Nebraska,2013,DIRECTING,FALSE,https://www.metacritic.com/movie/nebraska/details,"An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million dollar Mega Sweepstakes Marketing prize.",['USA'],"['English', 'Spanish']","['Adventure', 'Drama']",87
12 Years a Slave,2013,DIRECTING,FALSE,https://www.metacritic.com/movie/12-years-a-slave/details,"In the pre-Civil War United States, Solomon Northup, a free black man living in upstate New York, is abducted and sold into slavery.","['USA', 'UK']",['English'],"['Biography', 'Drama', 'History']",96
The Wolf of Wall Street,2013,DIRECTING,FALSE,https://www.metacritic.com/movie/the-wolf-of-wall-street/details,"An adaptation of Jordan Belfort's memoir chronicling his rise and fall on Wall Street and his hard-partying, addiction-fueled personal life.",['USA'],"['English', 'French']","['Biography', 'Drama', 'Comedy', 'Crime']",75
The Broken Circle Breakdown,2013,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/the-broken-circle-breakdown/details," Elise (Veerle Baetens) and Didier (Johan Heldenbergh) fall in love at first sight. She has her own tattoo shop and he plays the banjo in a bluegrass band. They bond over their shared enthusiasm for American music and culture, and dive headfirst into a sweeping romance that plays out on and off stage","['Netherlands', 'Belgium']","['English', 'Flemish']","['Drama', 'Romance', 'Music']",70
The Great Beauty,2013,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/the-great-beauty/details,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.","['France', 'Italy']","['Spanish', 'Chinese', 'Italian', 'Japanese']","['Drama', 'Comedy']",86
The Missing Picture,2013,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/the-missing-picture/details,"Rithy Panh uses clay figures, archival footage, and narration to revisit the atrocities committed by Cambodia's Khmer Rouge between 1975 and 1979.","['France', 'Cambodia']",['French'],['Documentary'],87
Omar,2013,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/omar/details,"A tense, gripping thriller about betrayal, suspected and real, in the Occupied Territories. Omar (Adam Bakri) is a Palestinian baker who routinely climbs over the separation wall to meet up with his girl Nadja (Leem Lubany). By night, he’s either a freedom fighter or a terrorist—you decide—ready to risk his life to strike at the Israeli military with his childhood friends Tarek (Eyad Hourani) and Amjad (Samer Bisharat). Arrested after the killing of an Israeli soldier and tricked into an admission of guilt by association, he agrees to work as an informant. So begins a dangerous game—is he playing his Israeli handler (Waleed F. Zuaiter) or will he really betray his cause? And who can he trust on either side? Palestinian filmmaker Hany Abu-Assad (Paradise Now) has made a dynamic, action-packed drama about the insoluable moral dilemmas and tough choices facing those on the frontlines of a conflict that shows no sign of letting up. [Adopt Films]",['Occupied Palestinian Territory'],"['Arabic', 'Hebrew']","['Drama', 'Thriller']",75
Captain Phillips,2013,BEST PICTURE,FALSE,https://www.metacritic.com/movie/captain-phillips/details,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",['USA'],"['English', 'Somali']","['Action', 'Adventure', 'Biography', 'Drama', 'Thriller', 'Crime']",82
Dallas Buyers Club,2013,BEST PICTURE,FALSE,https://www.metacritic.com/movie/dallas-buyers-club/details,"Loosely based on the true-life tale of Ron Woodroof, a drug taking, women loving, homophobic man who, in 1985 was diagnosed with full blown HIV/AIDS and given thirty days to live. He started taking the FDA approved AZT, the only legal drug available in the U.S, which brought him to the brink of death. To survive, he smuggled non-toxic, anti-viral medications from all over the world yet still illegal in the U.S. Other AIDS patients sought out his medications forgoing hospitals, doctors and AZT. With the help of his doctor, Eve Saks and a fellow patient, Rayon, Ron unintentionally created the Dallas Buyers Club, the first of dozens which would form around the country, providing its paying members with these alternative treatments. The clubs, growing in numbers and clientele, were brought to the attention of the FDA and pharmaceutical companies which waged an all out war on Ron.",['USA'],"['English', 'Japanese']","['Biography', 'Drama', 'History']",80
Her,2013,BEST PICTURE,FALSE,https://www.metacritic.com/movie/her/details,"Set in the Los Angeles of the slight future, Her follows Theodore Twombly, a complex, soulful man who makes his living writing touching, personal letters for other people. Heartbroken after the end of a long relationship, he becomes intrigued with a new, advanced operating system, which promises to be an intuitive entity in its own right, individual to each user. Upon initiating it, he is delighted to meet ""Samantha,"" a bright, female voice, who is insightful, sensitive and surprisingly funny. As her needs and desires grow, in tandem with his own, their friendship deepens into an eventual love for each other. [Warner Bros.]",['USA'],['English'],"['Sci-Fi', 'Drama', 'Comedy', 'Romance']",90
Philomena,2013,BEST PICTURE,FALSE,https://www.metacritic.com/movie/philomena/details,"A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.","['USA', 'UK', 'France']",['English'],['Drama'],77
Boyhood,2014,DIRECTING,FALSE,https://www.metacritic.com/movie/boyhood/details,"Filmed over 12 years with the same cast, Richard Linklater's Boyhood is a groundbreaking story of growing up as seen through the eyes of a child named Mason (Ellar Coltrane), who literally grows up on screen before our eyes. Starring Ethan Hawke and Patricia Arquette as Mason's parents and newcomer Lorelei Linklater as his sister Samantha, Boyhood charts the rocky terrain of childhood like no other film has before and is both a nostalgic time capsule of the recent past and an ode to growing up and parenting. [IFC Films]",['USA'],"['English', 'Spanish']",['Drama'],None
Foxcatcher,2014,DIRECTING,FALSE,https://www.metacritic.com/movie/foxcatcher/details,Foxcatcher tells the true story of Olympic Wrestling Champion brothers Mark Schultz (Channing Tatum) and Dave Schultz (Mark Ruffalo) and their relationship with the eccentric John du Pont (Steve Carell) that led to murder. [Sony Pictures Classics],['USA'],['English'],"['Biography', 'Drama', 'Sport', 'Thriller']",81
The Grand Budapest Hotel,2014,DIRECTING,FALSE,https://www.metacritic.com/movie/the-grand-budapest-hotel/details,"The Grand Budapest Hotel recounts the adventures of M. Gustave, a legendary concierge at a famous European hotel between the wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend. The story involves the theft and recovery of a priceless Renaissance painting and the battle for an enormous family fortune—all against the back-drop of a suddenly and dramatically changing continent. [Fox Searchlight]","['USA', 'Germany', 'UK']","['English', 'French']","['Drama', 'Comedy']",88
The Imitation Game,2014,DIRECTING,FALSE,https://www.metacritic.com/movie/the-imitation-game/details,"During the winter of 1952, British authorities entered the home of mathematician, cryptanalyst and war hero Alan Turing (Benedict Cumberbatch) to investigate a reported burglary. They instead ended up arresting Turing himself on charges of ‘gross indecency’, an accusation that would lead to his devastating conviction for the criminal offense of homosexuality – little did officials know, they were actually incriminating the pioneer of modern-day computing. Famously leading a motley group of scholars, linguists, chess champions and intelligence officers, he was credited with cracking the so-called unbreakable codes of Germany's World War II Enigma machine. [The Weinstein Company]","['USA', 'UK']","['English', 'German']","['Biography', 'Drama', 'Thriller', 'War']",73
Ida,2014,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/ida/details,"Poland, 1962. Anna (Agata Trzebuchowska), an eighteen-year-old novitiate nun is on the verge of taking her vows when she discovers a dark family secret dating back to the years of the Nazi occupation.","['Poland', 'Denmark']",['Polish'],['Drama'],91
Leviathan,2014,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/leviathan-2014/details,"Kolia lives in a small town near the Barents Sea in North Russia. He has his own auto-repair shop. His shop stands right next to the house where he lives with his young wife Lilya and his son from a previous marriage. Vadim Shelevyat, the Mayor of the town, wants to take away his business, his house and his land. First he tries buying off Kolia, but Kolia cannot stand losing everything he has, not only the land, but also all the beauty that has surrounded him from the day of his birth. So Vadim Shelevyat starts being more aggressive.",['Russia'],['Russian'],['Drama'],92
Tangerines,2014,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/tangerines/details,"Set in 1992, during the growing conflict between Georgia and Abkhazian separatists in the wake of the Soviet Union’s dissolution, this compassionate tale focuses on two Estonian immigrant farmers who decide to remain in Georgia long enough to harvest their tangerine crop. When the war comes to their doorsteps, Ivo (Lembit Ulfsak) takes in two wounded soldiers from opposite sides. The fighters vow to kill each other when they recover, but their extended period of recovery has a humanizing effect that might transcend ethnic divides. Set against a beautiful landscape defiled by war, this poetic film makes an eloquent statement for peace. [Samuel Goldwyn Films]","['Estonia', 'Georgia']","['Russian', 'Estonian', 'Georgian']","['Drama', 'History', 'War']",73
Timbuktu,2014,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/timbuktu/details,"Not far from Timbuktu, now ruled by the religious fundamentalists, Kidane lives peacefully in the dunes with his wife Satima, his daughter Toya, and Issan, their twelve-year-old shepherd. In town, the people suffer, powerless, from the regime of terror imposed by the Jihadists determined to control their faith. Music, laughter, cigarettes, even soccer have been banned. The women have become shadows but resist with dignity. Every day, the new improvised courts issue tragic and absurd sentences. Kidane and his family are being spared the chaos that prevails in Timbuktu. But their destiny changes when Kidane accidentally kills Amadou, the fisherman who slaughtered his beloved cow. He now has to face the new laws of the foreign occupants.","['France', 'Mauritania']","['English', 'French', 'Arabic', 'Bambara', 'Songhay']",['Drama'],92
Wild Tales,2014,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/wild-tales/details,"Vulnerable in the face of a reality that suddenly shifts and becomes unpredictable, the characters of Wild Tales cross the thin line that divides civilization and barbarism.  A lover's betrayal, a return to a repressed past and the violence woven into everyday life drive the characters to madness as they cede to the undeniable pleasure of losing control.","['Argentina', 'Spain']",['Spanish'],"['Drama', 'Thriller', 'Comedy']",77
American Sniper,2014,BEST PICTURE,FALSE,https://www.metacritic.com/movie/american-sniper/details,"U.S. Navy SEAL Chris Kyle is sent to Iraq with only one mission: to protect his brothers-in-arms. His pinpoint accuracy saves countless lives on the battlefield and, as stories of his courageous exploits spread, he earns the nickname “Legend.” However, his reputation is also growing behind enemy lines, putting a price on his head and making him a prime target of insurgents. He is also facing a different kind of battle on the home front: striving to be a good husband and father from halfway around the world. Despite the danger, as well as the toll on his family at home, Chris serves through four harrowing tours of duty in Iraq, personifying the SEAL creed to “leave no man behind.” But upon returning to his wife, Taya Renae Kyle (Sienna Miller), and kids, Chris finds that it is the war he can't leave behind. [Warner Bros.]",['USA'],['English'],"['Action', 'Biography', 'Drama', 'War']",72
Selma,2014,BEST PICTURE,FALSE,https://www.metacritic.com/movie/selma/details,"In 1965, Dr. Martin Luther King, Jr. (David Oyelowo) leads a dangerous campaign to secure equal voting rights in the face of violent opposition. The march from Selma to Montgomery culminates in President Johnson (Tom Wilkinson) signing the Voting Rights Act of 1965, one of the most significant victories for the civil rights movement.","['USA', 'UK']",['English'],"['Biography', 'Drama', 'History']",81
The Theory of Everything,2014,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-theory-of-everything/details,"Once a healthy, active young man, Stephen Hawking (Eddie Redmayne) received an earth-shattering diagnosis at 21 years of age. With his wife Jane (Felicity Jones) fighting tirelessly by his side, Stephen embarks on his most ambitious scientific work, studying the very thing he now has precious little of - time. Together, they defy impossible odds, breaking new ground in medicine and science, and achieving more than they could ever have dreamed.",['UK'],"['English', 'French']","['Biography', 'Drama', 'Romance']",72
Whiplash,2014,BEST PICTURE,FALSE,https://www.metacritic.com/movie/whiplash/details,"Andrew Neyman (Miles Teller), a young jazz drummer who attends one of the best music schools in the country under the tutelage of the school’s fearsome maestro of jazz named Terence Fletcher (J.K. Simmons), struggles to make it as a top jazz drummer.",['USA'],['English'],"['Drama', 'Music']",88
The Big Short,2015,DIRECTING,FALSE,https://www.metacritic.com/movie/the-big-short/details,"When four outsiders saw what the big banks, media and government refused to, the global collapse of the economy, they had an idea: The Big Short. Their bold investment leads them into the dark underbelly of modern banking where they must question everyone and everything. [Paramount Pictures]",['USA'],['English'],"['Biography', 'Drama', 'Comedy']",81
The Revenant,2015,DIRECTING,TRUE,https://www.metacritic.com/movie/the-revenant-2015/details,"In an expedition of the uncharted American wilderness, legendary explorer Hugh Glass (Leonardo DiCaprio) is brutally attacked by a bear and left for dead by members of his own hunting team. In a quest to survive, Glass endures unimaginable grief as well as the betrayal of his confidant John Fitzgerald (Tom Hardy). Guided by sheer will and the love of his family, Glass must navigate a vicious winter in a relentless pursuit to live and find redemption. [20th Century Fox]",['USA'],"['English', 'French', 'Pawnee']","['Adventure', 'Drama', 'Thriller', 'Western']",76
Spotlight,2015,DIRECTING,FALSE,https://www.metacritic.com/movie/spotlight/details,"Spotlight tells the riveting true story of the Pulitzer Prize-winning Boston Globe investigation that would rock the city and cause a crisis in one of the world’s oldest and most trusted institutions. When the newspaper’s tenacious “Spotlight” team of reporters delve into allegations of abuse in the Catholic Church, their year-long investigation uncovers a decades-long cover-up at the highest levels of Boston's religious, legal, and government establishment, touching off a wave of revelations around the world. [Open Road Films]",['USA'],['English'],"['Biography', 'Drama', 'History', 'Thriller']",93
Embrace of the Serpent,2015,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/embrace-of-the-serpent/details,"Embrace of the Serpent centers on Karamakate, an Amazonian shaman and the last survivor of his people, and the two scientists who, over the course of 40 years, build a friendship with him. The film was inspired by the real-life journals of two explorers (Theodor Koch-Grünberg and Richard Evans Schultes) who traveled through the Colombian Amazon during the last century in search of the sacred and difficult-to-find psychedelic Yakruna plant. [Oscilloscope Pictures]","['Argentina', 'Venezuela', 'Colombia']","['German', 'Spanish', 'Latin', 'Portuguese', 'Catalan']","['Adventure', 'Drama', 'History']",82
Mustang,2015,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/mustang/details,"It’s the beginning of the summer. In a village in northern Turkey, Lale and her four sisters come home from school, innocently playing with boys. The supposed debauchery of their games causes a scandal with unintended consequences. The family home slowly turns into a prison, classes on housework and cooking replace school, and marriages begin to be arranged. The five sisters, driven by the same desire for freedom, fight back against the limits imposed on them. [Cohen Media Group]","['Turkey', 'Germany', 'France', 'Qatar']",['Turkish'],['Drama'],83
Son of Saul,2015,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/son-of-saul/details,"October 1944, Auschwitz-Birkenau. Saul Ausländer is a Hungarian member of the Sonderkommando, the group of Jewish prisoners isolated from the camp and forced to assist the Nazis in the machinery of large-scale extermination. While working in one of the crematoriums, Saul discovers the corpse of a boy he takes for his son. As the Sonderkommando plans a rebellion, Saul decides to carry out an impossible task: save the child’s body from the flames, find a rabbi to recite the mourner’s Kaddish and offer the boy a proper burial.","['USA', 'Hungary', 'France', 'Israel', 'Bosnia and Herzegovina']","['German', 'French', 'Russian', 'Polish', 'Yiddish', 'Hungarian', 'Greek', 'Slovak']","['Drama', 'History', 'Thriller', 'Horror', 'War']",91
Theeb,2015,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/theeb/details,"1916. While war rages in the Ottoman Empire, Hussein raises his younger brother Theeb (""Wolf"") in a traditional Bedouin community that is isolated by the vast, unforgiving desert. The brothers' quiet existence is suddenly interrupted when a British Army officer and his guide ask Hussein to escort them to a water well located along the old pilgrimage route to Mecca. So as not to dishonor his recently deceased father, Hussein agrees to lead them on the long and treacherous journey. The young, mischievous Theeb secretly chases after his brother, but the group soon find themselves trapped amidst threatening terrain riddled with Ottoman mercenaries, Arab revolutionaries, and outcast Bedouin raiders. [Film Movement]","['UK', 'United Arab Emirates', 'Jordan', 'Qatar']",['Arabic'],"['Adventure', 'Drama', 'Thriller']",80
A War,2015,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/a-war/details,"Company commander Claus M. Pedersen (Pilou Asbæk) and his men are stationed in an Afghan province. Meanwhile back in Denmark Claus' wife Maria (Tuva Novotny) is trying to hold everyday life together with a husband at war and three children missing their father. During a routine mission, the soldiers are caught in heavy crossfire and in order to save his men, Claus makes a decision that has grave consequences for him - and his family back home.",['Denmark'],"['English', 'Arabic', 'Danish']","['Drama', 'War']",81
Bridge of Spies,2015,BEST PICTURE,FALSE,https://www.metacritic.com/movie/bridge-of-spies/details,"Bridge of Spies tells the story of James Donovan (Tom Hanks), a Brooklyn lawyer who finds himself thrust into the center of the Cold War when the CIA sends him on the near-impossible task to negotiate the release of a captured American U-2 pilot. [Dreamworks]","['USA', 'Germany', 'India']","['English', 'German', 'Russian']","['Biography', 'Drama', 'History', 'Thriller']",81
Brooklyn,2015,BEST PICTURE,FALSE,https://www.metacritic.com/movie/brooklyn/details,"Eilis Lacey (Saoirse Ronan) is a young Irish immigrant navigating her way through 1950s Brooklyn. Lured by the promise of America, Eilis departs Ireland and the comfort of her mother’s home for the shores of New York City. The initial shackles of homesickness quickly diminish as a fresh romance sweeps Eilis into the intoxicating charm of love. But soon, her new vivacity is disrupted by her past, and she must choose between two countries and the lives that exist within. [Fox Searchlight Pictures]","['UK', 'Canada', 'Ireland']",['English'],"['Drama', 'Comedy', 'Romance']",88
The Martian,2015,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-martian/details,"During a manned mission to Mars, Astronaut Mark Watney (Matt Damon) is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive. Millions of miles away, NASA and a team of international scientists work tirelessly to bring “the Martian” home, while his crewmates concurrently plot a daring, if not impossible rescue mission. As these stories of incredible bravery unfold, the world comes together to root for Watney’s safe return. [20th Century Fox]","['USA', 'UK']","['English', 'Mandarin']","['Action', 'Adventure', 'Sci-Fi', 'Drama', 'Comedy']",80
Arrival,2016,DIRECTING,FALSE,https://www.metacritic.com/movie/arrival/details,"When mysterious spacecraft touch down across the globe, an elite team is put together to investigate – including language expert Louise Banks (Amy Adams). Mankind teeters on the verge of global war as everyone scrambles for answers – and to find them, Banks will take a chance that could threaten her life, and quite possibly humanity.",['USA'],"['English', 'Mandarin', 'Russian']","['Sci-Fi', 'Drama', 'Mystery', 'Thriller']",81
Hacksaw Ridge,2016,DIRECTING,FALSE,https://www.metacritic.com/movie/hacksaw-ridge/details,"In Okinawa during the bloodiest battle of WWII, Desmond Doss (Andrew Garfield) saved 75 men without firing or carrying a gun. He was the only American soldier in WWII to fight on the front lines without a weapon, as he believed that while the war was justified, killing was nevertheless wrong. As an army medic, he single-handedly evacuated the wounded from behind enemy lines, braved fire while tending to soldiers and was wounded by a grenade and hit by snipers. Doss was the first conscientious objector awarded the Congressional Medal of Honor.","['USA', 'Australia']","['English', 'Japanese']","['Biography', 'Drama', 'History', 'Romance', 'War']",71
La La Land,2016,DIRECTING,TRUE,https://www.metacritic.com/movie/la-la-land/details,"Mia (Emma Stone), an aspiring actress, serves lattes to movie stars in between auditions, and Sebastian (Ryan Gosling), a dedicated jazz musician, scrapes by playing cocktail piano gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.","['USA', 'Hong Kong']",['English'],"['Drama', 'Comedy', 'Romance', 'Musical']",94
Manchester by the Sea,2016,DIRECTING,FALSE,https://www.metacritic.com/movie/manchester-by-the-sea/details,"After the death of his older brother Joe (Kyle Chandler), Lee Chandler (Casey Affleck) is shocked to learn that Joe has made him sole guardian of his nephew Patrick (Lucas Hedges). Taking leave of his job, Lee reluctantly returns to Manchester-by-the-Sea to care for Patrick, a spirited 15-year-old, and is forced to deal with a past that separated him from his wife Randi (Michelle Williams) and the community where he was born and raised.   Bonded by the man who held their family together, Lee and Patrick struggle to adjust to a world without him.",['USA'],['English'],['Drama'],96
Moonlight,2016,DIRECTING,FALSE,https://www.metacritic.com/movie/moonlight-2016/details,"Moonlight is the tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",['USA'],['English'],['Drama'],99
Land of Mine,2016,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/land-of-mine/details,"As World War Two comes to an end, a group of German POWs, boys rather than men, are captured by the Danish army and forced to engage in a deadly task – to defuse and clear land mines from the Danish coastline. With little or no training, the boys soon discover that the war is far from over. Inspired by real events, Land of Mine exposes the untold story of one tragic moment in post-war history. [Sony Pictures Classics]","['Germany', 'Denmark']","['English', 'German', 'Danish']","['Drama', 'History', 'War']",75
A Man Called Ove,2016,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/a-man-called-ove/details,"Stepping from the pages of Fredrik Backman’s international best selling novel, Ove is the quintessential angry old man next door. An isolated retiree with strict principles and a short fuse, who spends his days enforcing block association rules that only he cares about, and visiting his wife’s grave, Ove has given up on life. Enter a boisterous young family next door who accidentally flattens Ove’s mailbox while moving in and earning his special brand of ire. Yet from this inauspicious beginning an unlikely friendship forms and we come to understand Ove’s past happiness and heartbreaks.",['Sweden'],"['Swedish', 'Persian']","['Drama', 'Comedy']",70
The Salesman,2016,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/the-salesman/details,"After their old flat becomes damaged, Emad (Shahab Hosseini) and Rana (Taraneh Alidoosti), a young couple living in Tehran, are forced to move into a new apartment. Eventually, an incident linked to the previous tenant of their new home dramatically changes the couple’s life.","['France', 'Iran']","['English', 'Persian']","['Drama', 'Thriller']",85
Tanna,2016,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/tanna/details,"In the South Pacific, Wawa, a young girl from one of the last traditional tribes, falls in love with her chief’s grandson, Dain. When an intertribal war escalates, Wawa is unknowingly betrothed as part of a peace deal. The young lovers run away, but are pursued by enemy warriors intent on killing them. They must choose between their hearts and the future of the tribe, while the villagers must wrestle with preserving their traditional culture and adapting it to the increasing outside demands for individual freedom. [Lightyear Entertainment]","['Australia', 'Vanuatu']",None,"['Drama', 'Romance']",75
Toni Erdmann,2016,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/toni-erdmann/details,"Winfried (Peter Simonischek) doesn’t see much of his working daughter Ines (Sandra Hüller). The suddenly student-less music teacher decides to surprise her with a visit after the death of his old dog. It’s an awkward move because serious career woman Ines is working on an important project as a corporate strategist in Bucharest. The geographical change doesn’t help the two to see more eye to eye. Practical joker Winfried loves to annoy his daughter with corny pranks. What’s worse are his little jabs at her routine lifestyle of long meetings, hotel bars and performance reports. Father and daughter reach an impasse, and Winfried agrees to return home to Germany. Enter flashy Toni Erdmann: Winfried’s smooth-talking alter ego. Disguised in a tacky suit, weird wig and even weirder fake teeth, Toni barges into Ines’ professional life, claiming to be her CEO’s life coach. As Toni, Winfried is bolder and doesn’t hold back, but Ines meets the challenge. The harder they push, the closer they become. In all the madness, Ines begins to understand that her eccentric father might deserve some place in her life after all. [Sony Pictures Classics]","['Germany', 'Austria', 'Romania', 'Switzerland']","['English', 'German', 'Romanian']","['Drama', 'Comedy']",93
Fences,2016,BEST PICTURE,FALSE,https://www.metacritic.com/movie/fences/details,"In this adaptation of August Wilson's Pulitzer Prize and Tony Award-winning play, an African American father struggles with race relations in the United States while trying to raise his family in the 1950s and coming to terms with the events of his life.",['USA'],['English'],['Drama'],79
Hell or High Water,2016,BEST PICTURE,FALSE,https://www.metacritic.com/movie/hell-or-high-water/details,"Two brothers—Toby (Chris Pine), a straight-living, divorced father trying to make a better life for his son; and Tanner (Ben Foster), a short-tempered ex-con with a loose trigger finger—come together to rob branch after branch of the bank that is foreclosing on their family land. The hold-ups are part of a last-ditch scheme to take back a future that powerful forces beyond their control have stolen from under their feet. Vengeance seems to be theirs until they find themselves in the crosshairs of a relentless, foul-mouthed Texas Ranger (Jeff Bridges) looking for one last triumph on the eve of his retirement. As the brothers plot a final bank heist to complete their plan, a showdown looms at the crossroads where the last honest law man and a pair of brothers with nothing to live for except family collide. ",['USA'],['English'],"['Drama', 'Crime']",88
Hidden Figures,2016,BEST PICTURE,FALSE,https://www.metacritic.com/movie/hidden-figures/details,"As the United States raced against Russia to put a man in space, NASA found untapped talent in a group of African-American female mathematicians that served as the brains behind one of the greatest operations in U.S. history. Based on the unbelievably true life stories of three of these women, known as ""human computers"", we follow these women as they quickly rose the ranks of NASA alongside many of history's greatest minds specifically tasked with calculating the momentous launch of astronaut John Glenn into orbit, and guaranteeing his safe return. Dorothy Vaughn, Mary Jackson, and Katherine Johnson crossed all gender, race, and professional lines while their brilliance and desire to dream big, beyond anything ever accomplished before by the human race, firmly cemented them in U.S. history as true American heroes. [20th Century Fox]",['USA'],['English'],"['Biography', 'Drama', 'History']",74
Lion,2016,BEST PICTURE,FALSE,https://www.metacritic.com/movie/lion/details,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.","['USA', 'UK', 'Australia']","['English', 'Hindi', 'Bengali']",['Drama'],69
Dunkirk,2017,DIRECTING,FALSE,https://www.metacritic.com/movie/dunkirk/details,Dunkirk opens as hundreds of thousands of British and Allied troops are surrounded by enemy forces. Trapped on the beach with their backs to the sea they face an impossible situation as the enemy closes in. [Warner Bros.],"['USA', 'UK', 'France', 'Netherlands', 'GB', 'US', 'FR', 'NL']","['English', 'German', 'French']","['Action', 'Drama', 'History', 'Thriller', 'War']",94
Get Out,2017,DIRECTING,FALSE,https://www.metacritic.com/movie/get-out/details,"Now that Chris (Daniel Kaluuya) and his girlfriend, Rose (Allison Williams), have reached the meet-the-parents milestone of dating, she invites him for a weekend getaway upstate with Missy (Catherine Keener) and Dean (Bradley Whitford).  At first, Chris reads the family’s overly accommodating behavior as nervous attempts to deal with their daughter’s interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he could have never imagined.",['USA'],['English'],"['Mystery', 'Thriller', 'Horror', 'Comedy']",85
Lady Bird,2017,DIRECTING,FALSE,https://www.metacritic.com/movie/lady-bird/details,"Christine ""Lady Bird"" McPherson (Saoirse Ronan) fights against but is exactly like her wildly loving, deeply opinionated and strong-willed mom (Laurie Metcalf), a nurse working tirelessly to keep her family afloat after Lady Bird's father (Tracy Letts) loses his job. Set in Sacramento, California in 2002, amidst a rapidly shifting American economic landscape, Lady Bird is an affecting look at the relationships that shape us, the beliefs that define us, and the unmatched beauty of a place called home. [A24]",['US'],"['English', 'French', 'Latin']","['Drama', 'Comedy']",94
Phantom Thread,2017,DIRECTING,FALSE,https://www.metacritic.com/movie/phantom-thread/details,"Set in the glamour of 1950s post-war London, renowned dressmaker Reynolds Woodcock (Daniel Day-Lewis) and his sister Cyril (Lesley Manville) are at the center of British fashion, dressing royalty, movie stars, heiresses, socialites, debutantes and dames with the distinct style of The House of Woodcock. Women come and go through Woodcock’s life, providing the confirmed bachelor with inspiration and companionship, until he comes across a young, strong-willed woman, Alma (Vicky Krieps), who soon becomes a fixture in his life as his muse and lover. Once controlled and planned, he finds his carefully tailored life disrupted by love.","['USA', 'GB', 'US']","['English', 'French']","['Drama', 'Romance', 'Crime']",90
